State,City,IBGE Code,Reason,Form,Name,code,Sampling Date,Sampling Loc,Zone,2.4 D + 2.4.5 T  VMP: 30.0 µg/L,Alaclor  VMP: 20.0 µg/L,Aldicarbe + Aldicarbesulfona + Aldicarbesulfóxido  VMP: 10.0 µg/L,Aldrin + Dieldrin  VMP: 0.03 µg/L,Atrazina  VMP: 2.0 µg/L,Carbendazim + benomil  VMP: 120.0 µg/L,Carbofurano  VMP: 7.0 µg/L,Clordano  VMP: 0.2 µg/L,Clorpirifós + clorpirifósoxon  VMP: 30.0 µg/L,DDT + DDD + DDE  VMP: 1.0 µg/L,Diuron  VMP: 90.0 µg/L,Endossulfan (α. β e sais)  VMP: 20.0 µg/L,Endrin  VMP: 0.6 µg/L,Glifosato + AMPA  VMP: 500.0 µg/L,Lindano (gama HCH)  VMP: 2.0 µg/L,Mancozebe  VMP: 180.0 µg/L,Metamidofós  VMP: 12.0 µg/L,Metolacloro  VMP: 10.0 µg/L,Molinato  VMP: 6.0 µg/L,Parationa Metílica  VMP: 9.0 µg/L,Pendimentalina  VMP: 20.0 µg/L,Permetrina  VMP: 20.0 µg/L,Profenofós  VMP: 60.0 µg/L,Simazina  VMP: 2.0 µg/L,Tebuconazol  VMP: 180.0 µg/L,Terbufós  VMP: 1.2 µg/L,Trifluralina  VMP: 20.0 µg/L
CE,ARNEIROZ,230150,Rotina,SAA,CAGECE ARNEIROZ,S230150000001,11/07/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PARAMBU,231030,Rotina,SAA,CAGECE PARAMBU,S231030000001,11/07/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,TAUA,231330,Rotina,SAA,CAGECE TAUA,S231330000001,11/07/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0
CE,TAUA,231330,Rotina,SAA,CAGECE TAUA,S231330000001,11/07/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,BAIXIO,230180,Rotina,SAA,SISTEMA BAIXIO,S230180000001,16/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CEDRO,230380,Rotina,SAA,SISTEMA CEDRO,S230380000001,16/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ICO,230540,Rotina,SAA,SISTEMA AUTONOMO DE AGUA E ESGOTO DE ICO ,S230540000001,16/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,LAVRAS DA MANGABEIRA,230750,Rotina,SAA,SISTEMA LAVRAS DA MANGABEIRA,S230750000005,16/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,OROS,230950,Rotina,SAA,CAGECE OROS,S230950000001,16/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,BARBALHA,230190,Rotina,SAA,SISTEMA BARBALHA,S230190000001,28/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CARIRIACU,230320,Rotina,SAA,SAAE CARIRIACU SEDE,S230320000001,28/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,GRANJEIRO,230480,Rotina,SAA,SISTEMA GRANJEIRO,S230480000001,28/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,JARDIM,230710,Rotina,SAA,SAAEJ DE JARDIM,S230710000002,28/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,JUAZEIRO DO NORTE,230730,Rotina,SAA,SISTEMA JUAZEIRO DO NORTE,S230730000001,28/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,MISSAO VELHA,230840,Rotina,SAA,SISTEMA MISSAO VELHA,S230840000001,28/06/2016,Cavalete/Hidrômetro,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,BARROQUINHA,230205,Rotina,SAA,SISTEMA CHAVAL ,S230205000001,21/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CAMOCIM,230260,Rotina,SAA,SAAE CAMOCIM,S230260000001,21/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CHAVAL,230390,Rotina,SAA,SISTEMA CHAVAL ,S230205000001,13/07/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,GRANJA,230470,Rotina,SAA,SAAE GRANJA,S230470000001,21/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,MARTINOPOLE,230790,Rotina,SAA,SISTEMA MARTINOPOLE,S230790000001,21/06/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CAMPOS SALES,230270,Rotina,SAA,CAGECE CAMPOS SALES,S230270000001,30/05/2016,Torneira antes da reservação,Urbana,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,JAGUARUANA,230700,Rotina,SAA,CAGECE JAGUARUANA,S230700000001,08/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,RUSSAS,231180,Rotina,SAA,CAGECE RUSSAS SEDE,S231180000001,08/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,MORADA NOVA,230870,Rotina,SAA,SAAE MORADA NOVA SEDE,S230870000001,08/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,PALHANO,231000,Rotina,SAA,CAGECE PALHANO,S231000000002,18/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,JAGUARETAMA,230670,Rotina,SAA,CAGECE JAGUARETAMA,S230670000001,08/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,BANABUIU,230185,Rotina,SAA,SAAE BANABUIU,S230185000001,03/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ITAREMA,230655,Rotina,SAA,SISTEMA ITAREMA,S230655000001,09/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,SENADOR POMPEU,231270,Rotina,SAA,CAGECE SENADOR POMPEU,S231270000001,03/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,QUIXERAMOBIM,231140,Rotina,SAA,SAAE QUIXERAMOBIM,S231140000002,03/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,IBICUITINGA,230533,Rotina,SAA,CAGECE IBICUITINGA,S230533000002,03/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,SOLONOPOLE,231300,Rotina,SAA,SAAE SOLONOPOLE,S231300000001,03/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,ACARAU,230020,Rotina,SAA,CAGECE ACARAU,S230020000001,09/11/2016,Torneira antes da reservação,Rural,,0,,0,0,,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PEDRA BRANCA,231050,Rotina,SAA,SAAE PEDRA BRANCA SEDE,S231050000001,03/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,CHORO,230393,Rotina,SAA,CAGECE CHORO,S230393000001,03/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,CRUZ,230425,Rotina,SAA,CAGECE CRUZ,S230425000002,09/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,BOA VIAGEM,230240,Rotina,SAA,SISTEMA DE ABASTECIMENTO DE ÁGUA DE BOA VIAGEM - SEDE,S230240000001,10/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,URUBURETAMA,231380,Rotina,SAA,SISTEMA URUBURETAMA,S231380000001,10/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,ITAPIPOCA,230640,Rotina,SAA,SISTEMA ITAPIPOCA SEDE,S230640000001,10/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,MADALENA,230763,Rotina,SAA,SAAE MADALENA SEDE,S230763000001,10/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,HORIZONTE,230523,Rotina,SAA,CAGECE HORIZONTE,S230523000001,31/10/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PARAMOTI,231040,Rotina,SAA,CAGECE PARAMOTI,S231040000001,10/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,BEBERIBE,230220,Rotina,SAA,SISTEMA BEBERIBE SEDE,S230220000001,01/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CHOROZINHO,230395,Rotina,SAA,CAGECE CHOROZINHO,S230395000001,31/10/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,UMIRIM,231375,Rotina,SAA,CAGECE UMIRIM,S231375000001,10/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,BELA CRUZ,230230,Rotina,SAA,CAGECE BELA CRUZ,S230230000001,09/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,PACAJUS,230960,Rotina,SAA,CAGECE PACAJUS,S230960000001,01/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CANINDE,230280,Rotina,SAA,SISTEMA CANINDE SEDE,S230280000001,10/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,TURURU,231355,Rotina,SAA,SISAR DE BATATAS,S231355000006,10/11/2016,Torneira antes da reservação,Rural,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,TRAIRI,231350,Rotina,SAA,CAGECE TRAIRI,S231350000001,10/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,CASCAVEL,230350,Rotina,SAA, CAGECE CASCAVEL SEDE,S230350000001,01/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PINDORETAMA,231085,Rotina,SAA,SAAE PINDORETAMA SEDE,S231085000001,31/10/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,JIJOCA DE JERICOACOARA,230725,Rotina,SAA,CAGECE JIJOCA SEDE,S230725000002,09/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,AMONTADA,230075,Rotina,SAI,LAGOA GRANDE,I230075000030,10/11/2016,DESCONHECIDO/NÃO INFORMADO - Cacimbão,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ERERE,230427,Rotina,SAA,CAGECE ERERE,S230427000001,09/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,PEREIRO,231080,Rotina,SAA,CAGECE PEREIRO SEDE,S231080000001,09/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,JAGUARIBARA,230680,Rotina,SAA,CAGECE NOVA JAGUARIBARA,S230680000001,09/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,LIMOEIRO DO NORTE,230760,Rotina,SAA, SETOR NH 5,S230760000006,09/11/2016,Torneira antes da reservação,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,IRACEMA,230600,Rotina,SAA,CAGECE IRACEMA SEDE,S230600000001,09/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,JAGUARIBE,230690,Rotina,SAA,SAAE JAGUARIBE SEDE,S230690000001,09/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,TABULEIRO DO NORTE,231310,Rotina,SAA,SISTEMA TABULEIRO DO NORTE,S231310000001,09/11/2016,Torneira antes da reservação,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,SAO JOAO DO JAGUARIBE,231250,Rotina,SAA,SAAE SAO JOAO DO JAGUARIBE,S231250000001,09/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,PORANGA,231100,Rotina,SAA,CAGECE PORANGA,S231100000001,16/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ARACATI,230110,Rotina,SAA,SISTEMA ARACATI ,S230110000001,17/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,IPAPORANGA,230565,Rotina,SAA,SERVICO AUTONOMO DE AGUA E ESGOTO DE IPAPORANGA,S230565000001,16/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,FORTIM,230445,Rotina,SAA,SISTEMA FORTIM,S230445000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ICAPUI,230535,Rotina,SAA,SAAE-ICAPUI,S230535000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,ARARENDA,230125,Rotina,SAA,CAGECE ARARENDA,S230125000001,16/11/2016,Cavalete/Hidrômetro,Rural,,0,,0,,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ARACOIABA,230120,Rotina,SAA,SISTEMA ARACOIABA ,S230120000003,07/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,NOVA RUSSAS,230930,Rotina,SAA,SAAE NOVA RUSSAS,S230930000001,16/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ITAICABA,230620,Rotina,SAA,SISTEMA ITAICABA,S230620000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,CRATEUS,230410,Rotina,SAA,CAGECE CRATEUS,S230410000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,TAMBORIL,231320,Rotina,SAA,CAGECE TAMBORIL,S231320000001,16/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,BATURITE,230210,Rotina,SAA,CAGECE BATURITE,S230210000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,NOVO ORIENTE,230940,Rotina,SAA,CAGECE NOVO ORIENTE,S230940000001,17/11/2016,Reservatório de distribuição,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,CAPISTRANO,230290,Rotina,SAA,CAGECE CAPISTRANO,S230290000001,17/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,GUARAMIRANGA,230510,Rotina,SAA,CAGECE GUARAMIRANGA,S230510000001,17/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,ITAPIUNA,230650,Rotina,SAA,CAGACE ITAPIUNA,S230650000001,17/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PACOTI,230980,Rotina,SAA,CAGECE PACOTI,S230980000001,17/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,PARAIPABA,231025,Rotina,SAA, CAGECE PARAIPABA,S231025000001,30/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,CAUCAIA,230370,Rotina,SAA,SISTEMA GAVIAO,S230440000002,30/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,SAO GONCALO DO AMARANTE,231240,Rotina,SAA,SAO GONCALO DO AMARANTE,S231240000001,30/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,PARACURU,231020,Rotina,SAA,CAGECE PARACURU,S231020000001,30/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,ITAPAGE,230630,Rotina,SAA,SAAE ITAPAGE SEDE,S230630000002,05/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,SALITRE,231195,Rotina,SAA,CAGECE DE SALITRE,S231195000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,ASSARE,230160,Rotina,SAA,CAGECE ASSARE,S230160000001,28/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,POTENGI,231120,Rotina,SAA,CAGECE POTENGI,S231120000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,CRATO,230420,Rotina,SAA,SAAEC CRATO SEDE,S230420000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,TARRAFAS,231325,Rotina,SAA,CAGECE TARRAFAS,S231325000001,28/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,CAMPOS SALES,230270,Rotina,SAA,CAGECE CAMPOS SALES,S230270000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,ALTANEIRA,230060,Rotina,SAA,SISTEMA ALTANEIRA,S230060000002,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ANTONINA DO NORTE,230080,Rotina,SAA,CAGECE ANTONINA DO NORTE,S230080000001,28/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,FARIAS BRITO,230430,Rotina,SAA,SISTEMA FARIAS BRITO,S230430000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ARARIPE,230130,Rotina,SAA,CAGECE ARARIPE,S230130000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,SANTANA DO CARIRI,231210,Rotina,SAA,SISTEMA SANTANA DO CARIRI ,S231210000001,28/11/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,NOVA OLINDA,230920,Rotina,SAA,SISTEMA NOVA OLINDA,S230920000001,28/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,BREJO SANTO,230250,Rotina,SAA,SAO FRANCISCO ,S230250000016,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,BARRO,230200,Rotina,SAA,SISTEMA BARRO,S230200000001,30/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,JATI,230720,Rotina,SAA,SISTEMA JATI,S230720000001,01/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,PENAFORTE,231060,Rotina,SAA,SISTEMA PENAFORTE,S231060000001,30/11/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,PORTEIRAS,231110,Rotina,SAA,SISTEMA PORTEIRAS,S231110000001,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,,0,0,0,0
CE,MAURITI,230810,Rotina,SAA,SISTEMA MAURITI ,S230810000001,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,CARIUS,230330,Rotina,SAA,CAGECE CARIUS,S230330000001,06/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,MILAGRES,230830,Rotina,SAA,SISTEMA MILAGRES,S230830000001,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,,0,0,0,0,0,0
CE,IGUATU,230550,Rotina,SAA,SAAE IGUATU,S230550000001,06/12/2016,Reservatório de distribuição,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,ABAIARA,230010,Rotina,SAA,SISTEMA ABAIARA,S230010000001,02/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,,0,0,0,0
CE,JUCAS,230740,Rotina,SAA,SAAE JUCAS,S230740000001,06/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,EUSEBIO,230428,Rotina,SAA,SISTEMA GAVIAO,S230440000002,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,AQUIRAZ,230100,Rotina,SAA,CAGECE AQUIRAZ SEDE,S230100000005,05/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ACOPIARA,230030,Rotina,SAA,CAGECE ACOPIARA,S230030000001,06/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,,0,0,,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
CE,FORTALEZA,230440,Rotina,SAA,SISTEMA GAVIAO,S230440000002,05/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ITAITINGA,230625,Rotina,SAA,CAGECE ITAITINGA,S230625000001,01/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,OROS,230950,Rotina,SAA,CAGECE OROS,S230950000001,07/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,BAIXIO,230180,Rotina,SAA,SISTEMA BAIXIO,S230180000001,07/12/2016,Cavalete/Hidrômetro,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
CE,ICO,230540,Rotina,SAA,SISTEMA AUTONOMO DE AGUA E ESGOTO DE ICO ,S230540000001,07/12/2016,Torneira antes da reservação,Urbana,,0,,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0
